role,user_id,event_id,comments,finance_status,ai_status,status
finance_manager,htruswellq@edublogs.org,62d3b9a0fc13ae55b7000257,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",true,false,true
finance_manager,mtrillow@toplist.cz,62d3b9a0fc13ae55b7000258,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,false,false,false
finance_manager,htruswellq@edublogs.org,62d3b9a0fc13ae55b7000259,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",true,false,false
finance_manager,tpasfield17@who.int,62d3b9a0fc13ae55b700025a,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",false,false,false
finance_manager,ilatusk@samsung.com,62d3b9a0fc13ae55b700025b,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,false,true,true
finance_manager,lrainardj@ifeng.com,62d3b9a0fc13ae55b700025c,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,false,false,true
finance_manager,lrainardj@ifeng.com,62d3b9a0fc13ae55b700025d,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,true,true,false
finance_manager,mburburoughv@constantcontact.com,62d3b9a0fc13ae55b700025e,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,false,false,false
finance_manager,ilatusk@samsung.com,62d3b9a0fc13ae55b700025f,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,true,false,false
finance_manager,htruswellq@edublogs.org,62d3b9a0fc13ae55b7000260,Sed ante. Vivamus tortor. Duis mattis egestas metus.,true,true,false
finance_manager,ilatusk@samsung.com,62d3b9a0fc13ae55b7000261,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,false,false,true
finance_manager,mgulliman1d@sciencedaily.com,62d3b9a0fc13ae55b7000262,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",true,true,false
finance_manager,raylingd@harvard.edu,62d3b9a0fc13ae55b7000263,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,false,false,false
finance_manager,ayaakov1c@npr.org,62d3b9a0fc13ae55b7000264,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",true,true,false
finance_manager,mtrillow@toplist.cz,62d3b9a0fc13ae55b7000265,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,false,false,false
finance_manager,ilatusk@samsung.com,62d3b9a0fc13ae55b7000266,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,true,false,true
finance_manager,ytallquist1b@scribd.com,62d3b9a0fc13ae55b7000267,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,false,true,false
finance_manager,tpasfield17@who.int,62d3b9a0fc13ae55b7000268,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,false,true,true
finance_manager,ayaakov1c@npr.org,62d3b9a0fc13ae55b7000269,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",true,true,true
finance_manager,hluckingsn@yandex.ru,62d3b9a0fc13ae55b700026a,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",true,false,false
finance_manager,lrainardj@ifeng.com,62d3b9a0fc13ae55b700026b,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",false,false,true
finance_manager,hluckingsn@yandex.ru,62d3b9a0fc13ae55b700026c,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",false,true,false
finance_manager,mgulliman1d@sciencedaily.com,62d3b9a0fc13ae55b700026d,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,false,true,true
finance_manager,tpasfield17@who.int,62d3b9a0fc13ae55b700026e,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,false,false,true
finance_manager,hluckingsn@yandex.ru,62d3b9a0fc13ae55b700026f,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",true,true,true
finance_manager,mguild19@reference.com,62d3b9a0fc13ae55b7000270,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,false,true,true
finance_manager,mguild19@reference.com,62d3b9a0fc13ae55b7000271,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,true,false,false
finance_manager,hluckingsn@yandex.ru,62d3b9a0fc13ae55b7000272,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,false,false,false
finance_manager,ayaakov1c@npr.org,62d3b9a0fc13ae55b7000273,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,true,true,false
finance_manager,hluckingsn@yandex.ru,62d3b9a0fc13ae55b7000274,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",true,false,true
finance_manager,ayaakov1c@npr.org,62d3b9a0fc13ae55b7000275,Phasellus in felis. Donec semper sapien a libero. Nam dui.,true,true,true
